pdb,total_sasa,rl
seq_011955_model_0.pdb,9258.88921132212,7.76058029783
seq_011956_model_0.pdb,9093.016073251343,3.69483173266
seq_011957_model_0.pdb,9038.51574046062,4.41107932464
seq_011958_model_0.pdb,9579.330964127756,7.56311885787
seq_011959_model_0.pdb,9936.056729754657,2.98105719219
seq_011960_model_0.pdb,9669.472054403335,3.64420319002
seq_011961_model_0.pdb,9510.230597595444,7.99146331558
seq_011962_model_0.pdb,8950.75398802038,3.63036703659
seq_011963_model_0.pdb,9062.078363227776,7.94348386454
seq_011964_model_0.pdb,9212.799964258287,8.46596783577
seq_011965_model_0.pdb,10080.533606445424,6.66493473681
seq_011966_model_0.pdb,8817.21860310783,3.69528762828
seq_011967_model_0.pdb,9122.46596329159,4.71457613214
seq_011968_model_0.pdb,10021.73966660387,7.93349797572
seq_011969_model_0.pdb,9579.530634480789,7.8269931758
seq_011970_model_0.pdb,9140.92504117563,7.58534176366
seq_011971_model_0.pdb,9092.902995330973,3.19059037652
seq_011972_model_0.pdb,8983.877708933242,5.17058640109
seq_011973_model_0.pdb,10522.400054710411,3.65443590195
seq_011974_model_0.pdb,9481.175507287764,7.54048164316
seq_011975_model_0.pdb,9072.26809967881,3.17523278821
seq_011976_model_0.pdb,9219.96264459374,4.92281957689
seq_011977_model_0.pdb,8822.872185092661,6.88408697897
seq_011978_model_0.pdb,8534.616679479157,6.47414362118
seq_011979_model_0.pdb,9011.752828744691,7.66879940458
seq_011980_model_0.pdb,9642.726250200758,4.77258781807
seq_011981_model_0.pdb,8457.077059603685,5.78037440443
seq_011982_model_0.pdb,9160.490064364454,3.39622106003
seq_011983_model_0.pdb,9305.222194466947,4.55159966744
seq_011984_model_0.pdb,9624.079212998296,3.6587563959
seq_011985_model_0.pdb,9667.73762733542,3.14593784443
seq_011986_model_0.pdb,9465.349048456132,7.15645796495
seq_011987_model_0.pdb,9147.698186882206,7.39481210718
seq_011988_model_0.pdb,8871.350451066839,4.1557448861
seq_011989_model_0.pdb,9544.872663155686,3.59772041969
seq_011990_model_0.pdb,9736.53761521191,3.96996313994
seq_011991_model_0.pdb,9788.539553217684,7.22556516171
seq_011992_model_0.pdb,9983.98194991783,8.10959016002
seq_011993_model_0.pdb,7855.530079655015,7.43613134799
seq_011994_model_0.pdb,8775.551265964736,8.05359376774
seq_011995_model_0.pdb,9592.4183216458,6.53338303385
seq_011996_model_0.pdb,9183.75317279952,3.81517176918
seq_011997_model_0.pdb,9755.177871523269,4.33480827188
seq_011998_model_0.pdb,9364.766849362237,6.08047082927
seq_011999_model_0.pdb,8805.349759357305,3.87019136261
seq_012000_model_0.pdb,9342.869204930515,7.2307033974
seq_012001_model_0.pdb,9545.072855991692,6.31759553886
seq_012002_model_0.pdb,8930.963699296995,6.68218954592
seq_012003_model_0.pdb,9182.543004959814,3.75130006587
seq_012004_model_0.pdb,9734.775290548228,4.60850209166
seq_012005_model_0.pdb,8660.280078349917,6.19883371389
seq_012006_model_0.pdb,9009.055335994142,4.95595917352
seq_012007_model_0.pdb,9429.234520786256,3.84732798323
seq_012008_model_0.pdb,9498.232987613112,7.62280032704
seq_012009_model_0.pdb,10567.986678956646,8.11374001785
seq_012010_model_0.pdb,9034.03305540502,8.17589337492
seq_012011_model_0.pdb,9442.333169646388,2.95380680689
seq_012012_model_0.pdb,9752.424556726222,8.22764242773
seq_012013_model_0.pdb,8900.673143193422,7.93213557258
seq_012014_model_0.pdb,9603.023893533657,8.03752023841
seq_012015_model_0.pdb,8280.400672624683,7.83010511183
seq_012016_model_0.pdb,9707.298052803892,4.27380024092
seq_012017_model_0.pdb,9590.200430724306,4.18147458079
seq_012018_model_0.pdb,9414.006591929008,5.65452200117
seq_012019_model_0.pdb,9765.886903181496,6.81399521734
seq_012020_model_0.pdb,9796.213338091477,8.42552632015
seq_012021_model_0.pdb,9960.764926048596,5.44312851109
seq_012022_model_0.pdb,9537.118525412909,5.12029490869
seq_012023_model_0.pdb,8853.617717540696,2.80908321773
seq_012024_model_0.pdb,9140.747569722447,7.72188680126
seq_012025_model_0.pdb,9749.530962831344,7.96881438439
seq_012026_model_0.pdb,9668.84668750788,3.74964539295
seq_012027_model_0.pdb,8807.326481777178,8.10652027952
seq_012028_model_0.pdb,9755.445115464936,4.32143173355
seq_012029_model_0.pdb,10088.796912654225,4.86250647166
seq_012030_model_0.pdb,8977.399264213962,7.65278534806
seq_012031_model_0.pdb,9427.09259526493,7.4478909381
seq_012032_model_0.pdb,9059.587995469714,4.19228277727
seq_012033_model_0.pdb,9732.411414900222,3.30934311589
seq_012034_model_0.pdb,8928.177440757774,8.28194220907
seq_012035_model_0.pdb,9777.405917050615,7.6611460266
seq_012036_model_0.pdb,9505.032296045809,7.83781240461
seq_012037_model_0.pdb,9349.059320870923,7.74690313716
seq_012038_model_0.pdb,9210.500941706096,7.36846519138
seq_012039_model_0.pdb,8769.793369518306,4.32321243417
seq_012040_model_0.pdb,9678.811177792424,3.37487502383
seq_012041_model_0.pdb,9152.809359267403,7.71670899652
seq_012042_model_0.pdb,9073.077804244773,7.31005318378
seq_012043_model_0.pdb,9416.788029140587,7.48765499739
seq_012044_model_0.pdb,9241.095466628498,3.32855026068
seq_012045_model_0.pdb,9626.083738434683,6.25117521282
seq_012046_model_0.pdb,9121.705163604322,3.23953752627
seq_012047_model_0.pdb,9316.828936960106,4.79140574156
seq_012048_model_0.pdb,9431.003566347552,6.74121676628
seq_012049_model_0.pdb,8664.181992584308,7.46591312705
seq_012050_model_0.pdb,9430.68014854288,5.02893830034
seq_012051_model_0.pdb,9065.350252135891,8.02161366649
seq_012052_model_0.pdb,8629.067115572785,7.12936304504
seq_012053_model_0.pdb,9441.927440577352,5.86660878964
seq_012054_model_0.pdb,9350.300278679137,3.34218621223
seq_012055_model_0.pdb,9322.377139299371,7.20681903402
seq_012056_model_0.pdb,9178.167162908094,5.9498638536
seq_012057_model_0.pdb,9541.753984189763,4.02703625374
seq_012058_model_0.pdb,9411.434628584368,5.29708361341
seq_012059_model_0.pdb,8661.60813501098,7.97030500419
seq_012060_model_0.pdb,9093.561730586203,4.01773370147
seq_012061_model_0.pdb,9600.165871489093,2.83811376658
seq_012062_model_0.pdb,9062.274474243224,5.08896431789
seq_012063_model_0.pdb,9462.376384064748,3.49624200212
seq_012064_model_0.pdb,9103.178502732177,8.31510552348
seq_012065_model_0.pdb,9475.821709699503,4.30868497791
seq_012066_model_0.pdb,9159.99846453466,4.4119053585
seq_012067_model_0.pdb,8835.683318371926,3.21163181453
seq_012068_model_0.pdb,9449.876424971668,3.155466171
seq_012069_model_0.pdb,9308.318116563589,7.23718999309
seq_012070_model_0.pdb,10017.629378485995,8.15196750128
seq_012071_model_0.pdb,9188.427573977398,7.67405649599
seq_012072_model_0.pdb,9272.65444279079,7.80830587511
seq_012073_model_0.pdb,9388.372529369322,5.77006326795
seq_012074_model_0.pdb,9817.666738654656,4.67127846374
seq_012075_model_0.pdb,9166.421810949574,4.29518748168
seq_012076_model_0.pdb,9379.54131420249,7.61621416931
seq_012077_model_0.pdb,9387.04084383162,4.58655793395
seq_012078_model_0.pdb,9023.405031457894,5.37004123257
seq_012079_model_0.pdb,9536.939001219002,8.12643755266
seq_012080_model_0.pdb,9495.558151875795,7.95797426694
seq_012081_model_0.pdb,9579.142541334955,5.00534133487
seq_012082_model_0.pdb,9765.37599598109,7.37654795484
seq_012083_model_0.pdb,8923.95432122257,2.94628874932
seq_012084_model_0.pdb,9503.13651956149,7.15544981256
seq_012085_model_0.pdb,9384.026245164032,4.56587108503
seq_012086_model_0.pdb,9089.178364326875,6.87927909155
seq_012087_model_0.pdb,9898.692528469552,7.9023961376
seq_012088_model_0.pdb,8799.858463460216,5.25175304746
seq_012089_model_0.pdb,9540.947996080156,7.85768269454
seq_012090_model_0.pdb,9445.679705769193,7.97206239152
seq_012091_model_0.pdb,9770.437153655208,7.76805523388
seq_012092_model_0.pdb,8675.821663523227,2.86911677969
seq_012093_model_0.pdb,9151.964459706433,5.14736246759
seq_012094_model_0.pdb,9485.786286763338,4.18359551178
seq_012095_model_0.pdb,10164.248194312084,3.7057873158
seq_012096_model_0.pdb,9064.774338029416,8.61375705427
seq_012097_model_0.pdb,9649.849479260154,3.05020515202
seq_012098_model_0.pdb,9317.19055437772,3.51271663737
seq_012099_model_0.pdb,8966.169831395646,3.42929686688
seq_012100_model_0.pdb,8747.676373559794,7.8738552889
seq_012101_model_0.pdb,8844.48129473322,4.22010994021
seq_012102_model_0.pdb,9613.36342771473,4.78996088046
seq_012103_model_0.pdb,9298.979514706403,5.95316833849
seq_012104_model_0.pdb,9554.641573098748,7.93358869467
seq_012105_model_0.pdb,10011.52125753337,7.1413486475
seq_012106_model_0.pdb,10046.697099665496,5.05421658384
seq_012107_model_0.pdb,9173.95969292341,7.46265573739
seq_012108_model_0.pdb,9646.03980323298,7.68655926244
seq_012109_model_0.pdb,9345.644925391209,4.35826308593
seq_012110_model_0.pdb,10034.420155172877,8.01540864924
seq_012111_model_0.pdb,9761.798610859736,8.03317217182
seq_012112_model_0.pdb,8768.367842295065,5.15651748275
seq_012113_model_0.pdb,9595.638608431207,7.79433003781
seq_012114_model_0.pdb,8586.321559383547,8.15228646475
seq_012115_model_0.pdb,9238.438923839323,3.5470837975
seq_012116_model_0.pdb,8872.283811857988,3.49612650257
seq_012117_model_0.pdb,9582.041168692029,7.86649702176
seq_012118_model_0.pdb,8973.417706759974,8.53208443729
seq_012119_model_0.pdb,9306.1378163401,7.55107083691
seq_012120_model_0.pdb,9220.047203204991,4.37400386596
seq_012121_model_0.pdb,9494.00493342428,7.94722561217
seq_012122_model_0.pdb,9999.559585442908,3.91312494148
seq_012123_model_0.pdb,10096.439803738216,6.57955903312
seq_012124_model_0.pdb,9577.269458092906,3.52857865718
seq_012125_model_0.pdb,9566.612603707514,4.9569348068
seq_012126_model_0.pdb,9325.135042654403,4.44559721495
seq_012127_model_0.pdb,9124.407615536711,5.59218365522
seq_012128_model_0.pdb,9484.824135140812,3.77203749227
seq_012129_model_0.pdb,9952.376310512787,3.72474320167
seq_012130_model_0.pdb,9662.577222785316,3.86666339166
seq_012131_model_0.pdb,9858.585989789928,3.48910358663
seq_012132_model_0.pdb,9988.02078187189,5.7836623266
seq_012133_model_0.pdb,9432.697345649489,3.60626106256
seq_012134_model_0.pdb,9947.373541555617,2.8205337899
seq_012135_model_0.pdb,9845.66199447719,5.18815484657
seq_012136_model_0.pdb,9453.793009468058,6.14684074916
seq_012137_model_0.pdb,9223.741560466826,5.25810332171
seq_012138_model_0.pdb,9651.740284383037,3.00221656392
seq_012139_model_0.pdb,9357.77012220123,7.10009204041
seq_012140_model_0.pdb,9701.236577041678,7.55311981655
seq_012141_model_0.pdb,9854.817117840974,7.14954070094
seq_012142_model_0.pdb,9475.445154264342,4.55304729437
seq_012143_model_0.pdb,9261.102839211457,7.25071873983
seq_012144_model_0.pdb,8915.224216519233,7.89230795167
seq_012145_model_0.pdb,9333.599997963343,4.31724020061
seq_012146_model_0.pdb,8409.20672279154,6.5574187461
seq_012147_model_0.pdb,9055.391813395288,5.31160824418
seq_012148_model_0.pdb,9005.167340982156,4.10891600003
seq_012149_model_0.pdb,8828.031704527679,5.2112940772
seq_012150_model_0.pdb,9400.682029743151,8.04995477871
seq_012151_model_0.pdb,9350.135502949106,6.12978064496
seq_012152_model_0.pdb,9171.229485661368,6.71635515063
seq_012153_model_0.pdb,9845.072775884506,7.1758891093
seq_012154_model_0.pdb,8640.00820558897,3.08550479397
seq_012155_model_0.pdb,8334.204861116188,7.52488449595
seq_012156_model_0.pdb,10423.235510759398,7.43400648761
seq_012157_model_0.pdb,9436.587797526554,5.63450244928
seq_012158_model_0.pdb,10045.048214513958,6.51888456344
seq_012159_model_0.pdb,9171.6446426294,4.79272644352
seq_012160_model_0.pdb,8357.275611679226,3.89022568862
seq_012161_model_0.pdb,9906.624869686537,6.55468755692
seq_012162_model_0.pdb,8725.06087863194,3.61285200857
seq_012163_model_0.pdb,9279.417540559778,7.41013907498
seq_012164_model_0.pdb,9589.776973472432,3.02689713303
seq_012165_model_0.pdb,8427.818173135256,6.41070651326
seq_012166_model_0.pdb,8659.442493693678,7.80990678481
seq_012167_model_0.pdb,9406.151907694544,5.35772836836
seq_012168_model_0.pdb,9356.876391469585,7.52918951139
seq_012169_model_0.pdb,9052.377038858667,3.17991489558
seq_012170_model_0.pdb,8743.514326553568,7.99726122958
seq_012171_model_0.pdb,10106.124890620868,2.89805610068
seq_012172_model_0.pdb,10607.52034936978,5.19443079895
seq_012173_model_0.pdb,9544.208875036797,4.46112967788
seq_012174_model_0.pdb,8595.686620697037,5.32374054863
seq_012175_model_0.pdb,8926.34994766518,7.1419068737
seq_012176_model_0.pdb,8484.582410313804,6.98637166497
seq_012177_model_0.pdb,9604.399446509107,8.03287980981
seq_012178_model_0.pdb,9065.760276530214,7.89550222535
seq_012179_model_0.pdb,9025.243723686504,4.38574892877
seq_012180_model_0.pdb,8874.946115507686,8.23919572895
seq_012181_model_0.pdb,9262.43087966367,8.27084753492
seq_012182_model_0.pdb,8939.250997893616,7.98633516104
seq_012183_model_0.pdb,9406.102180705408,7.60924975387
seq_012184_model_0.pdb,9097.533759902706,7.6687925272
seq_012185_model_0.pdb,9142.809104581826,6.98457817493
seq_012186_model_0.pdb,9482.67481461225,7.65804204027
seq_012187_model_0.pdb,8739.44139423012,3.86117448194
seq_012188_model_0.pdb,9000.323470983914,3.57493291562
seq_012189_model_0.pdb,9531.488661369362,3.67938035303
seq_012190_model_0.pdb,9182.83509681106,8.10830502876
seq_012191_model_0.pdb,8392.814156724904,7.84881702589
seq_012192_model_0.pdb,8918.54859670552,4.25988343821
seq_012193_model_0.pdb,10424.89162041054,3.95219132824
seq_012194_model_0.pdb,9266.881382748636,7.73749106272
seq_012195_model_0.pdb,9184.065241125203,4.37401689664
seq_012196_model_0.pdb,9089.589681735692,3.93584597887
seq_012197_model_0.pdb,9684.742017640305,8.09873169628
seq_012198_model_0.pdb,9484.260291980016,7.09197113921
seq_012199_model_0.pdb,9334.189192075728,4.06111066796
seq_012200_model_0.pdb,9692.22968405307,7.99515324343
seq_012201_model_0.pdb,9278.521745820632,7.68690051566
seq_012202_model_0.pdb,9643.711594466116,3.5860914857
seq_012203_model_0.pdb,9397.458335836442,7.9990967501
seq_012204_model_0.pdb,8530.849635109296,4.90296445042
seq_012205_model_0.pdb,8613.463025274477,8.01495594886
seq_012206_model_0.pdb,9562.291486263051,5.65930342909
seq_012207_model_0.pdb,8726.889964468457,7.62623492009
seq_012208_model_0.pdb,9405.803649935338,4.96973110306
seq_012209_model_0.pdb,9575.18983890598,4.00136792223
seq_012210_model_0.pdb,9990.276233147086,3.94795082912
seq_012211_model_0.pdb,9274.270404878838,6.5319337302
seq_012212_model_0.pdb,8971.21501636647,3.67502234529
seq_012213_model_0.pdb,8929.8361809091,8.23160076225
seq_012214_model_0.pdb,8830.184634757843,7.90501206222
seq_012215_model_0.pdb,9712.70988021847,2.60672301878
seq_012216_model_0.pdb,9118.86464881589,4.41667190715
seq_012217_model_0.pdb,9860.118384625708,7.29125180102
seq_012218_model_0.pdb,9434.23935697296,7.36651351602
seq_012219_model_0.pdb,9413.213250136316,8.42444955324
seq_012220_model_0.pdb,9183.201053841864,5.66408469306
seq_012221_model_0.pdb,9721.41467842819,5.32198641859
seq_012222_model_0.pdb,9322.394189569308,3.40755918085
seq_012223_model_0.pdb,9925.3380149548,8.00186378656
seq_012224_model_0.pdb,7892.808637317307,5.46325631171
seq_012225_model_0.pdb,9434.385742707693,5.31964849662
seq_012226_model_0.pdb,9076.625073518917,7.05578985311
seq_012227_model_0.pdb,8778.229045149144,6.83550684272
seq_012228_model_0.pdb,9533.547641612968,5.18928574712
seq_012229_model_0.pdb,10017.432419014867,4.19112201045
seq_012230_model_0.pdb,9790.07149117692,7.1276845566
seq_012231_model_0.pdb,9498.47323788304,3.71466109815
seq_012232_model_0.pdb,9571.644943252331,5.41334674904
seq_012233_model_0.pdb,9310.45445487096,4.20982965181
seq_012234_model_0.pdb,10156.9027744777,7.44580471348
seq_012235_model_0.pdb,8861.17523979929,5.00045206696
seq_012236_model_0.pdb,9092.141772649316,7.03535721741
seq_012237_model_0.pdb,9694.219018212048,3.60935860016
seq_012238_model_0.pdb,10102.131081961406,4.14138255281
seq_012239_model_0.pdb,9620.37803705251,7.22473151411
seq_012240_model_0.pdb,10410.997487727138,7.33204228357
seq_012241_model_0.pdb,10278.366089471025,4.59451101238
seq_012242_model_0.pdb,9373.091932974072,8.53774893448
seq_012243_model_0.pdb,9414.534681530156,8.0727683096
seq_012244_model_0.pdb,9275.74010662751,7.80521965154
seq_012245_model_0.pdb,8771.603222940952,4.70951531775
seq_012246_model_0.pdb,8895.625835886913,4.09868923971
seq_012247_model_0.pdb,9684.085594109923,4.50455142293
seq_012248_model_0.pdb,8679.184809540808,3.49654824235
seq_012249_model_0.pdb,9906.572687437,5.1394930603
seq_012250_model_0.pdb,9175.28268925513,3.80389130974
seq_012251_model_0.pdb,9184.368995868184,5.58482336373
seq_012252_model_0.pdb,7791.386712603129,8.53763955408
seq_012253_model_0.pdb,9176.10621812206,7.69669323997
seq_012254_model_0.pdb,8863.32689109279,3.58618742502
seq_012255_model_0.pdb,10138.965403411115,3.80787820698
seq_012256_model_0.pdb,8726.336707511502,2.89922631067
seq_012257_model_0.pdb,9939.87157242796,3.73594240917
seq_012258_model_0.pdb,9426.357122560625,7.89026954701
seq_012259_model_0.pdb,9263.235017755362,7.23779772678
seq_012260_model_0.pdb,9953.926320008855,8.08517829157
seq_012261_model_0.pdb,9694.071725577316,8.24784374097
seq_012262_model_0.pdb,10049.022221234693,7.90178948444
seq_012263_model_0.pdb,8814.053102048145,8.25844997606
seq_012264_model_0.pdb,9227.567407547398,6.11070721232
seq_012265_model_0.pdb,9497.411785313428,5.28800997949
seq_012266_model_0.pdb,9427.206479592778,7.18233259275
seq_012267_model_0.pdb,9221.284546192004,3.76283831193
seq_012268_model_0.pdb,9330.519574620195,7.71964416565
seq_012269_model_0.pdb,8776.282884993641,4.25567445282
seq_012270_model_0.pdb,8368.172778917155,4.1329256086
seq_012271_model_0.pdb,9274.11019118305,3.8241397122
seq_012272_model_0.pdb,10097.16220653988,3.75469830718
seq_012273_model_0.pdb,7976.130421043023,7.84788383624
seq_012274_model_0.pdb,8916.603048571178,7.94260226317
seq_012275_model_0.pdb,9556.626525791124,4.54440130513
seq_012276_model_0.pdb,9305.965638235051,2.66193774397
seq_012277_model_0.pdb,8467.429783452046,8.08209302669
seq_012278_model_0.pdb,9578.687298693332,5.07923839249
seq_012279_model_0.pdb,9444.81516811659,7.76091800871
seq_012280_model_0.pdb,9365.8014955151,4.70952844608
seq_012281_model_0.pdb,9340.023139165987,5.68596319346
seq_012282_model_0.pdb,9601.98938999734,4.22444407381
seq_012283_model_0.pdb,8885.879588992277,8.36823778663
seq_012284_model_0.pdb,9218.784047068402,4.34003876683
seq_012285_model_0.pdb,9055.38189571744,7.38332657179
seq_012286_model_0.pdb,9336.593408843431,5.57870329588
seq_012287_model_0.pdb,8788.425264335778,4.06699607026
seq_012288_model_0.pdb,8985.054230864253,7.93476181854
seq_012289_model_0.pdb,8816.596748652739,7.47019049173
seq_012290_model_0.pdb,9971.432113704645,8.25428464765
seq_012291_model_0.pdb,8552.666591789719,5.71092399555
seq_012292_model_0.pdb,9566.79896607785,7.70748951727
seq_012293_model_0.pdb,8807.787863031786,3.04456190183
seq_012294_model_0.pdb,9421.848039232384,7.76270463333
seq_012295_model_0.pdb,9204.26252212105,8.15561215135
seq_012296_model_0.pdb,9404.687915469372,7.90729761721
seq_012297_model_0.pdb,9250.949257757711,6.29301695977
seq_012298_model_0.pdb,9110.786779221597,7.97767952112
seq_012299_model_0.pdb,8586.441079020522,8.16705593644
seq_012300_model_0.pdb,7846.029372300478,5.43284103575
seq_012301_model_0.pdb,8399.370233856702,4.66705511356
seq_012302_model_0.pdb,10002.345294389914,5.61351582313
seq_012303_model_0.pdb,8904.593149005339,3.52442253886
seq_012304_model_0.pdb,9844.686686909488,3.28042137418
seq_012305_model_0.pdb,9656.35106199659,7.75471360755
seq_012306_model_0.pdb,9678.917973193034,8.22787576332
seq_012307_model_0.pdb,10253.705889523975,3.98242783386
seq_012308_model_0.pdb,9913.853327389224,5.4318970664
seq_012309_model_0.pdb,9546.551141767864,6.11503316764
seq_012310_model_0.pdb,9332.431524249336,5.00614897658
seq_012311_model_0.pdb,9895.350689526476,5.88989811562
seq_012312_model_0.pdb,9460.03806122406,7.38623827692
seq_012313_model_0.pdb,9017.723075978794,8.13605890649
seq_012314_model_0.pdb,9557.845658075856,5.59374202891
seq_012315_model_0.pdb,9459.93045312455,7.98180661578
seq_012316_model_0.pdb,10514.56244080471,3.69935830261
seq_012317_model_0.pdb,9689.816520890505,4.31290963347
seq_012318_model_0.pdb,9075.460310983432,5.11861145191
seq_012319_model_0.pdb,9774.404972937466,4.3025612453
seq_012320_model_0.pdb,9199.941762088843,4.46607478129
seq_012321_model_0.pdb,9553.965243057994,7.80437218863
seq_012322_model_0.pdb,9631.349022003486,4.06922021884
seq_012323_model_0.pdb,9332.454108965328,7.97658932843
seq_012324_model_0.pdb,9707.452443930297,5.08775586322
seq_012325_model_0.pdb,9763.725688841969,5.81375570844
seq_012326_model_0.pdb,9770.877291987168,2.87166379244
seq_012327_model_0.pdb,8747.289787524116,6.01018324901
seq_012328_model_0.pdb,9869.691643181784,7.91970844636
seq_012329_model_0.pdb,9624.944544075375,4.94127023964
seq_012330_model_0.pdb,9760.250268770991,8.18749295469
seq_012331_model_0.pdb,9118.253142808368,7.65351650954
seq_012332_model_0.pdb,8639.21836908618,4.35837653395
seq_012333_model_0.pdb,10231.442665487184,8.31476893955
seq_012334_model_0.pdb,10111.223716884237,7.83388767602
seq_012335_model_0.pdb,9895.761940916978,8.05717748736
seq_012336_model_0.pdb,9734.613667747824,7.84604792222
seq_012337_model_0.pdb,10209.116105674697,8.26696701368
seq_012338_model_0.pdb,9255.165918535322,5.47083651523
seq_012339_model_0.pdb,8090.761977635993,7.96227687021
seq_012340_model_0.pdb,9587.12712007934,6.96284110121
seq_012341_model_0.pdb,10191.615156650523,4.97442599634
seq_012342_model_0.pdb,9567.12672722533,5.132754575
seq_012343_model_0.pdb,9390.72884565732,7.99461783199
seq_012344_model_0.pdb,9801.49214056325,8.12201335551
seq_012345_model_0.pdb,8532.56927318229,6.98577646429
seq_012346_model_0.pdb,8636.061175395202,4.12463347598
seq_012347_model_0.pdb,9092.818073612978,8.035292772
seq_012348_model_0.pdb,10433.40815194977,8.16252641743
seq_012349_model_0.pdb,8826.85759273071,8.18568179434
seq_012350_model_0.pdb,9178.846680312516,4.29264300696
seq_012351_model_0.pdb,9392.454389881255,8.03456828262
seq_012352_model_0.pdb,9600.384720177848,8.14645567359
seq_012353_model_0.pdb,8880.153716454888,3.41092311753
seq_012354_model_0.pdb,8760.937112046196,8.06186935779
seq_012355_model_0.pdb,9692.360069072864,8.16781427562
seq_012356_model_0.pdb,8979.848534440753,8.10268088079
seq_012357_model_0.pdb,8844.274073020159,2.92343281709
seq_012358_model_0.pdb,9428.299902105024,8.05113917786
seq_012359_model_0.pdb,8427.404530763706,4.42608962769
seq_012360_model_0.pdb,8986.415207895594,8.19150017316
seq_012361_model_0.pdb,9519.17755546839,8.03372298474
seq_012362_model_0.pdb,9737.51532925519,4.59604340077
seq_012363_model_0.pdb,8751.658281039618,8.01613838659
seq_012364_model_0.pdb,9349.820252103706,5.29246750208
seq_012365_model_0.pdb,9162.974116281992,6.12492174944
seq_012366_model_0.pdb,9174.920021268885,4.81672639849
seq_012367_model_0.pdb,9231.948327917302,3.32649339132
seq_012368_model_0.pdb,9910.872992632872,8.26879188629
seq_012369_model_0.pdb,8435.2701070554,5.1420942042
seq_012370_model_0.pdb,8875.48444158999,5.64087327509
seq_012371_model_0.pdb,9492.570197703624,7.42117490061
seq_012372_model_0.pdb,9567.339453139044,5.50583663372
seq_012373_model_0.pdb,9230.371085682664,4.67431953084
seq_012374_model_0.pdb,8218.384149869902,6.94629528685
seq_012375_model_0.pdb,9257.552147889508,3.99649466983
seq_012376_model_0.pdb,9212.55881067946,7.91976077874
seq_012377_model_0.pdb,8999.269098597106,4.28808332503
seq_012378_model_0.pdb,9291.903469428924,5.34725304875
seq_012379_model_0.pdb,9831.797604538762,6.11341733025
seq_012380_model_0.pdb,10157.784266554176,5.93342140894
seq_012381_model_0.pdb,9813.12236800618,3.00068342384
seq_012382_model_0.pdb,9381.263712003223,4.84270329916
seq_012383_model_0.pdb,9470.01818867786,8.11840585723
seq_012384_model_0.pdb,9217.05236443024,7.49980344194
seq_012385_model_0.pdb,9488.23772231752,2.41380757252
seq_012386_model_0.pdb,9164.4508488098,4.75829865472
seq_012387_model_0.pdb,9344.17423396633,6.33802789123
seq_012388_model_0.pdb,10125.074103503815,3.1043903321
seq_012389_model_0.pdb,8933.793301168325,4.68191334633
seq_012390_model_0.pdb,9423.717330551828,7.20497452625
seq_012391_model_0.pdb,9170.862689055524,3.45494021795
seq_012392_model_0.pdb,9303.15862462519,6.2732140913
seq_012393_model_0.pdb,9336.16267210373,5.47634216421
seq_012394_model_0.pdb,9811.653731400422,7.61217053235
seq_012395_model_0.pdb,8977.234937716885,8.13477459133
seq_012396_model_0.pdb,9706.292783408167,4.43292413377
seq_012397_model_0.pdb,7821.944172489087,6.6919331877
seq_012398_model_0.pdb,8565.32869258815,4.82370208297
seq_012399_model_0.pdb,9056.820353009132,3.98729606628
seq_012400_model_0.pdb,9730.524798624258,6.22838774107
seq_012401_model_0.pdb,9525.256667140113,3.45904215352
seq_012402_model_0.pdb,9021.532325289623,4.75039577715
seq_012403_model_0.pdb,10063.633167086971,7.74637059349
seq_012404_model_0.pdb,8811.630931585289,5.38259913339
seq_012405_model_0.pdb,8741.529599633519,4.50368165615
seq_012406_model_0.pdb,8944.232804232517,7.44320527224
seq_012407_model_0.pdb,8312.73695942077,7.74532773
seq_012408_model_0.pdb,9745.969883832104,7.68603944824
seq_012409_model_0.pdb,8955.874535193816,8.58333058469
seq_012410_model_0.pdb,9141.887198176011,7.65983467532
seq_012411_model_0.pdb,9685.196711713255,5.30571506028
seq_012412_model_0.pdb,8977.387610035172,7.55606505245
seq_012413_model_0.pdb,9503.015412956483,6.69656883909
seq_012414_model_0.pdb,9438.404026847444,2.60612202333
seq_012415_model_0.pdb,9720.140282871436,5.40006087403
seq_012416_model_0.pdb,8982.447716503679,5.24519308447
seq_012417_model_0.pdb,9504.546534861956,8.0082271358
seq_012418_model_0.pdb,9409.98195864012,7.96539258441
seq_012419_model_0.pdb,8742.640693675561,7.74960980781
seq_012420_model_0.pdb,9427.801812829926,8.19554006431
seq_012421_model_0.pdb,9316.403817567516,7.53613035908
seq_012422_model_0.pdb,9059.105905549894,7.84948227978
seq_012423_model_0.pdb,9821.079302995811,7.72047090528
seq_012424_model_0.pdb,8960.81013025994,7.26998589237
seq_012425_model_0.pdb,9668.105014627174,3.95586876391
seq_012426_model_0.pdb,8960.502913147897,4.64390888929
seq_012427_model_0.pdb,9583.426918941484,5.43153845071
seq_012428_model_0.pdb,9027.047509997265,6.13714853506
seq_012429_model_0.pdb,9736.99171356496,8.21117354871
seq_012430_model_0.pdb,9481.700450891329,4.11814958667
seq_012431_model_0.pdb,9395.19813583457,7.29507118697
seq_012432_model_0.pdb,9296.845767162496,5.63622430949
seq_012433_model_0.pdb,9244.853617180624,3.0836058289
seq_012434_model_0.pdb,9702.722942976528,4.53470112541
seq_012435_model_0.pdb,10323.031305099226,3.76484602663
seq_012436_model_0.pdb,10342.034381472226,7.73495693077
